398,Carla,Diaz,67,carla.diaz@wiseway.com,169820936,2017-09-13,5400,PL90768045039124802198122388,wyzsze licencjackie / inzynierskie,36,53032875336
399,Brian,Kirby,49,brian.kirby@wiseway.com,568411292,2015-08-19,5200,PL89122140755944920813030170,pomaturalne,13,71022128325
400,Bethany,Burns,41,bethany.burns@wiseway.com,931216248,2017-02-19,4800,PL58344394000946419275126942,srednie zawodowe,0,79121736931
401,Karen,Foster,57,karen.foster@wiseway.com,804053723,2015-07-21,5600,PL48952852171077868713193068,srednie zawodowe,39,63062685351
402,Charles,Dougherty,68,charles.dougherty@wiseway.com,979519507,2017-04-11,5200,PL12820271930518117881999943,srednie zawodowe,12,52030682687
403,Adam,Warner,58,adam.warner@wiseway.com,749674100,2016-09-25,5200,PL60472010021632430037812509,wyzsze licencjackie / inzynierskie,23,62052896271
404,Jessica,Miller,22,jessica.miller@wiseway.com,537150463,2016-01-05,6000,PL47554356788165236055758871,wyzsze magisterskie,0,98021393594
405,Jennifer,Garza,23,jennifer.garza@wiseway.com,765217314,2016-08-28,4800,PL95301267427282726705764528,wyzsze licencjackie / inzynierskie,1,97122837620
406,Melissa,Ponce,29,melissa.ponce@wiseway.com,786908023,2015-03-14,5600,PL35859533120468975394504104,srednie ogolne,8,91041470684
407,Betty,Harrison,67,betty.harrison@wiseway.com,869677368,2017-12-14,5000,PL31700381110135498704353481,srednie ogolne,48,53091187152
408,Alisha,Hinton,21,alisha.hinton@wiseway.com,180137503,2017-08-03,5000,PL33146947667957887675237848,wyzsze licencjackie / inzynierskie,1,99050735440
409,Christian,Harrison,46,christian.harrison@wiseway.com,875945169,2017-03-06,5000,PL20708583640167047018094269,wyzsze magisterskie,27,74021885457
410,Sheri,Watson,25,sheri.watson@wiseway.com,513566953,2015-04-17,5800,PL26173983036328854715565044,wyzsze licencjackie / inzynierskie,6,95110894913
411,Elizabeth,Ramos,67,elizabeth.ramos@wiseway.com,944501717,2018-01-10,5800,PL34933938230223957287672655,srednie zawodowe,48,53121808792
412,Calvin,Ashley,47,calvin.ashley@wiseway.com,271072655,2018-05-28,5400,PL20527876184548355381703012,doktoranckie,22,73110286278
413,Thomas,Reese,27,thomas.reese@wiseway.com,942865139,2017-09-18,5400,PL37703498763796650861000080,wyzsze licencjackie / inzynierskie,8,93102038056
414,Debbie,Lane,54,debbie.lane@wiseway.com,530424960,2018-07-25,5800,PL32266753901179307738277291,doktoranckie,30,66051077321
415,Jeffrey,Myers,48,jeffrey.myers@wiseway.com,692104642,2016-05-09,5400,PL29983182142515355161082240,podstawowe,17,72032307455
416,Travis,Holland,45,travis.holland@wiseway.com,597287295,2017-07-03,5200,PL62552715689707621665533240,doktoranckie,19,75122477831
417,Ian,Buckley,20,ian.buckley@wiseway.com,390607394,2015-01-19,5000,PL91161549020914977640032808,wyzsze magisterskie,0,00311609249
418,Kathryn,Luna,43,kathryn.luna@wiseway.com,355972288,2017-06-05,5200,PL99444461784174642568498909,srednie zawodowe,4,77032896294
419,Joshua,Hayes,36,joshua.hayes@wiseway.com,209553798,2017-09-20,5800,PL66506788180388235134945505,doktoranckie,1,84030450987
420,Devin,Bell,67,devin.bell@wiseway.com,698414560,2018-07-10,5200,PL60520823880590061927413140,wyzsze licencjackie / inzynierskie,8,53031155523
421,Wendy,Lawrence,22,wendy.lawrence@wiseway.com,808914404,2018-01-09,5200,PL23848241967287706816357793,srednie zawodowe,2,98061312445
422,William,Morales,34,william.morales@wiseway.com,238959562,2017-11-17,4800,PL48104658749575000047664904,doktoranckie,12,86072876729
423,Amanda,Holt,54,amanda.holt@wiseway.com,470081727,2018-10-27,5400,PL22695670239319293421698509,srednie ogolne,17,66111752414
424,Bailey,Fields,36,bailey.fields@wiseway.com,474018657,2016-08-18,5000,PL70921409643972613903490041,pomaturalne,3,84071826536
425,Nancy,Frank,56,nancy.frank@wiseway.com,302903172,2018-02-08,5800,PL59797163719728356757945723,srednie ogolne,36,64060779876
426,Tonya,Sanchez,24,tonya.sanchez@wiseway.com,459065901,2018-04-28,5600,PL13755908810766354241561808,pomaturalne,0,96112497440
427,Maria,Bush,55,maria.bush@wiseway.com,188080103,2016-02-24,5400,PL40347432289951687074661699,podstawowe,9,65102023482
428,Peter,Holmes,24,peter.holmes@wiseway.com,741004099,2015-01-10,5000,PL27201624744381098157300383,srednie zawodowe,4,96060411300
429,Michael,Weaver,70,michael.weaver@wiseway.com,280907458,2015-05-01,6000,PL59305675806759756083622617,wyzsze magisterskie,6,50031575221
430,Beth,Perez,62,beth.perez@wiseway.com,249209291,2018-02-02,5400,PL50496256345763584185372686,srednie ogolne,4,58031937379
431,Christine,Nicholson,28,christine.nicholson@wiseway.com,123968121,2017-02-04,5400,PL22770431255329212880340947,wyzsze magisterskie,3,92041694866
432,Victoria,Cortez,33,victoria.cortez@wiseway.com,372302564,2016-06-06,5200,PL20057508162373220039193004,podstawowe,4,87091381535
433,Andrew,Hall,57,andrew.hall@wiseway.com,417915751,2015-01-05,6000,PL10181293669154063842835834,wyzsze magisterskie,26,63010436402
434,Sandra,Lewis,34,sandra.lewis@wiseway.com,561215925,2016-08-17,5000,PL19687841794314163304661266,pomaturalne,7,86101251568
435,Jeremy,Durham,34,jeremy.durham@wiseway.com,656949668,2016-01-27,4800,PL72201118005924218260397004,podstawowe,6,86080965540
436,Joseph,Valencia,54,joseph.valencia@wiseway.com,794041112,2018-12-21,5800,PL53127297913204063327635243,srednie ogolne,17,66091758682
437,Kathryn,Vega,63,kathryn.vega@wiseway.com,852028268,2016-11-25,5000,PL37993378781001530154993394,doktoranckie,31,57071408749
438,Susan,Simpson,32,susan.simpson@wiseway.com,317885400,2016-05-05,5000,PL64041262382138166790447906,srednie zawodowe,8,88080624812
439,Kathy,Harrison,31,kathy.harrison@wiseway.com,278649747,2016-03-21,5400,PL52137738864108720694644101,srednie ogolne,10,89010839952
440,Ashley,Johnson,65,ashley.johnson@wiseway.com,989609876,2017-03-24,6000,PL63882498749131961433875414,pomaturalne,46,55022808426
441,Rebecca,Smith,59,rebecca.smith@wiseway.com,353544166,2015-08-17,5400,PL16192700595451984873645236,srednie ogolne,7,61060418565
442,Brent,Williams,44,brent.williams@wiseway.com,317536420,2018-01-09,4800,PL95055510150820417893676025,wyzsze licencjackie / inzynierskie,15,76122146862
443,Timothy,Cortez,25,timothy.cortez@wiseway.com,822516545,2015-08-22,6000,PL90546083436492545604088478,podstawowe,4,95040619001
444,John,Rice,22,john.rice@wiseway.com,797906281,2017-08-15,5600,PL54668039321472945878462970,srednie zawodowe,2,98101348194
445,Angela,Cannon,42,angela.cannon@wiseway.com,356675281,2017-12-03,5000,PL88029730655809970344176316,podstawowe,5,78050202110
446,Alvin,Payne,44,alvin.payne@wiseway.com,752439384,2016-08-19,5000,PL22275960445032423807299149,srednie zawodowe,15,76110151144
447,Julie,Lopez,43,julie.lopez@wiseway.com,736894221,2016-07-27,4800,PL10797155599618270126219259,pomaturalne,12,77102716097
448,Caroline,Sanders,37,caroline.sanders@wiseway.com,309256290,2018-09-05,5600,PL78154760018402941651471913,wyzsze magisterskie,5,83071149266
449,Eric,Wilson,53,eric.wilson@wiseway.com,145868982,2016-02-03,5000,PL33588606805045789903676265,pomaturalne,34,67052541359
450,Justin,Smith,46,justin.smith@wiseway.com,273743353,2018-04-13,6000,PL17334094101086866920129404,podstawowe,0,74021411778
451,Shaun,Young,70,shaun.young@wiseway.com,343768519,2016-12-01,5000,PL28420856080165377542082841,wyzsze magisterskie,47,50110801779
452,Joshua,Arellano,60,joshua.arellano@wiseway.com,430129821,2015-07-13,5800,PL73829708030622857829374332,srednie ogolne,10,60030192816
453,Wayne,Smith,22,wayne.smith@wiseway.com,171414677,2015-05-26,5400,PL61834981724258922962689295,srednie ogolne,1,98052323468
454,Christopher,Hess,20,christopher.hess@wiseway.com,147705020,2015-05-06,5200,PL58649654695518211918549483,doktoranckie,0,00240154630
455,Samuel,Bell,30,samuel.bell@wiseway.com,652922953,2016-11-08,6000,PL89221511289025926177064160,wyzsze licencjackie / inzynierskie,0,90092656449
456,Brandon,Baird,43,brandon.baird@wiseway.com,552888830,2018-06-23,6000,PL60738920942176189428459049,pomaturalne,3,77051613669
457,Brooke,Burke,63,brooke.burke@wiseway.com,619163824,2015-01-02,5800,PL61008942623512661614773061,wyzsze magisterskie,9,57021385134
458,Michael,Blevins,18,michael.blevins@wiseway.com,484766979,2015-11-08,5000,PL89807318930557739028428438,srednie zawodowe,0,02282743514
459,Laura,Walker,23,laura.walker@wiseway.com,465913263,2015-11-11,4800,PL81855902682464982005580025,pomaturalne,1,97030969163
460,Kim,Chavez,35,kim.chavez@wiseway.com,366831919,2017-02-12,4800,PL49829231171634892508763670,srednie ogolne,8,85021459432
461,Ronnie,Briggs,33,ronnie.briggs@wiseway.com,390560017,2017-12-03,5200,PL17038149974917935454900056,wyzsze licencjackie / inzynierskie,8,87092415063
462,Amy,Murphy,18,amy.murphy@wiseway.com,966356693,2015-08-26,5000,PL42345861545211428551683418,pomaturalne,0,02250483983
463,Kristi,Jimenez,24,kristi.jimenez@wiseway.com,699171289,2016-12-31,5200,PL42149132449750366106092143,pomaturalne,6,96042671533
464,Christopher,Hernandez,58,christopher.hernandez@wiseway.com,949992941,2015-02-26,5800,PL32023177468410657068512794,doktoranckie,33,62031313322
465,Jenna,Rogers,35,jenna.rogers@wiseway.com,447340995,2016-06-17,6000,PL55220457406125482322655757,podstawowe,17,85110397933
466,Stephanie,Jones,29,stephanie.jones@wiseway.com,936447577,2018-06-23,5200,PL90957821660485944123759652,wyzsze licencjackie / inzynierskie,0,91100672689
467,Martin,Costa,63,martin.costa@wiseway.com,921364477,2018-07-03,4800,PL43033959407785883527028119,wyzsze licencjackie / inzynierskie,23,57102649423
468,Eric,Kennedy,38,eric.kennedy@wiseway.com,656875427,2016-02-19,6000,PL40994866102460698351714115,wyzsze licencjackie / inzynierskie,13,82052396561
469,Tina,Mendoza,55,tina.mendoza@wiseway.com,850387189,2018-09-02,5200,PL66475959064600339112742734,wyzsze magisterskie,7,65082425668
470,Cody,Arnold,66,cody.arnold@wiseway.com,724071291,2017-04-09,6000,PL29028697545976932591878727,srednie ogolne,47,54010290932
471,Bonnie,Smith,49,bonnie.smith@wiseway.com,572371623,2015-02-13,4800,PL42411767327916742278740892,podstawowe,3,71040285784
472,Raymond,Garrett,65,raymond.garrett@wiseway.com,976857230,2015-09-16,5800,PL64429624523193150081583223,podstawowe,13,55100361710
473,Alexandra,Garza,38,alexandra.garza@wiseway.com,923187694,2018-09-16,5400,PL19427705839252737285132039,wyzsze licencjackie / inzynierskie,10,82122681560
474,Gregory,Velasquez,47,gregory.velasquez@wiseway.com,312568334,2016-12-15,5400,PL20127074056536814693602374,srednie zawodowe,29,73071478009
475,Robert,Miller,60,robert.miller@wiseway.com,672938204,2017-07-17,4800,PL12412602977431187539786329,doktoranckie,13,60011374369
476,Jennifer,White,47,jennifer.white@wiseway.com,201412509,2018-05-24,5000,PL56093515766342957761472390,wyzsze licencjackie / inzynierskie,26,73071580370
477,Taylor,Brock,63,taylor.brock@wiseway.com,217543357,2018-09-20,5000,PL88726919145560089531396209,doktoranckie,11,57022238220
478,Ariana,Flowers,65,ariana.flowers@wiseway.com,438863565,2018-11-19,5800,PL49018289281191190805151558,wyzsze magisterskie,33,55020400969
479,Shannon,Miller,24,shannon.miller@wiseway.com,443909307,2017-12-28,5400,PL27635820148851261590110086,wyzsze licencjackie / inzynierskie,2,96120852103
480,Amy,Smith,19,amy.smith@wiseway.com,364800516,2018-03-05,4800,PL41561815770682772522244854,wyzsze licencjackie / inzynierskie,0,01272394270
481,Thomas,Jenkins,52,thomas.jenkins@wiseway.com,975886511,2016-05-18,5400,PL31179537425308544851140970,podstawowe,18,68081315289
482,Jesus,Evans,59,jesus.evans@wiseway.com,774345796,2018-01-26,4800,PL85588205282223093592951307,wyzsze licencjackie / inzynierskie,5,61032771909
483,Jonathan,Johnson,25,jonathan.johnson@wiseway.com,288670684,2015-06-16,5200,PL66669930275682237655292995,srednie zawodowe,5,95070473846
484,Kevin,Jones,63,kevin.jones@wiseway.com,318319944,2016-01-13,5000,PL76746492016546178046529667,wyzsze licencjackie / inzynierskie,43,57050354589
485,Eric,Turner,58,eric.turner@wiseway.com,746323364,2015-09-24,5400,PL93162374471913234496051858,wyzsze magisterskie,14,62011815908
486,Isabella,Mcconnell,48,isabella.mcconnell@wiseway.com,744449176,2016-01-24,5000,PL78077554485176315102698255,doktoranckie,7,72101692978
487,Ashley,Greene,30,ashley.greene@wiseway.com,517404937,2018-04-30,4800,PL91263239231768963016595114,wyzsze magisterskie,7,90120955745
488,Melissa,Jones,30,melissa.jones@wiseway.com,934010741,2018-12-10,5800,PL54510752322486802211099230,doktoranckie,6,90112395271
489,Craig,Bowen,42,craig.bowen@wiseway.com,598947199,2018-07-30,4800,PL28044277841475408940114183,srednie ogolne,1,78060167480
490,Michael,Gonzalez,18,michael.gonzalez@wiseway.com,536175825,2015-12-25,5400,PL58897384958887057994876528,srednie zawodowe,0,02251588783
491,Tammy,Nguyen,52,tammy.nguyen@wiseway.com,286907888,2015-06-19,5600,PL33716803511090886401145180,podstawowe,6,68042844212
492,Cathy,Alexander,38,cathy.alexander@wiseway.com,628288890,2015-11-09,4800,PL75874236517913655151778438,pomaturalne,4,82032028023
493,Tiffany,Garcia,68,tiffany.garcia@wiseway.com,617427982,2017-03-03,5400,PL19081022058041819254936483,wyzsze licencjackie / inzynierskie,44,52081730549
494,Tammy,Yang,28,tammy.yang@wiseway.com,734455282,2016-03-06,5200,PL27239774742969957820110932,wyzsze magisterskie,1,92112499305
495,Devin,Howe,18,devin.howe@wiseway.com,135824113,2018-08-30,5200,PL52387571540458053378974894,wyzsze licencjackie / inzynierskie,0,02250540207
496,George,Jones,55,george.jones@wiseway.com,406508637,2017-01-14,5800,PL44271744131307752638516072,pomaturalne,13,65062342156
497,Jacob,Gordon,37,jacob.gordon@wiseway.com,360478247,2018-02-10,5400,PL81762831893769827560753098,srednie zawodowe,9,83110456155
498,John,Jimenez,66,john.jimenez@wiseway.com,613017208,2015-03-28,5000,PL54632243991170573313403346,wyzsze licencjackie / inzynierskie,3,54051943162
499,Sara,Oliver,31,sara.oliver@wiseway.com,363483554,2015-09-27,5600,PL69671894045284143518725553,srednie zawodowe,2,89032727227
500,Adriana,Johnson,65,adriana.johnson@wiseway.com,835540303,2018-09-17,5400,PL30962710793476969120763523,srednie zawodowe,7,55051214923
